-106.6398865,31.90760702,494.0478459,1148.172
-106.643049,31.90703381,493.3186535,1148.411
-106.6482373,31.90535356,491.5867923,1149.194
-106.6466468,31.90673433,492.6927341,1149.136
-106.6437013,31.91148501,491.8360153,1149.123
-106.6393434,31.9155557,493.7018552,1148.989
-106.6418119,31.91581777,493.0672553,1150.469
-106.6709092,31.90848645,491.093847,1174.874
-106.6660756,31.90850229,491.1775097,1168.184
-106.6616702,31.90882989,490.9711226,1159.547
-106.6666316,31.91158692,490.8532616,1171.453
-106.6666562,31.91539845,490.3350422,1170.488
-106.6707156,31.91579126,490.3244724,1177.613
-106.7112606,31.93058207,493.8041774,1253.047
-106.7068262,31.93093938,493.1789386,1249.166
-106.7067586,31.93439038,492.7693963,1246.727
-106.7068011,31.93829851,492.7671695,1248.661
-106.7066675,31.94199283,492.7199866,1249.045
-106.7066434,31.94567152,495.7127175,1258.714
-106.711166,31.94596838,493.0647217,1249.213
-106.7112407,31.942197,493.0380402,1250.039
-106.7110813,31.93824307,493.1598056,1250.67
-106.7113724,31.93448693,493.3590516,1251.277
-106.7111255,31.92684871,493.799238,1253.617
-106.7112211,31.92297575,494.1653849,1253.812
-106.7112232,31.91932184,494.9413527,1254.868
-106.7065795,31.92295714,494.0459096,1252.356
-106.7066576,31.92678053,493.7401275,1252.594
-106.7112232,31.91932184,495.0758098,1254.868
-106.7111023,31.91539706,495.4360537,1254.075
-106.7111763,31.91150618,496.1203394,1253.322
-106.711236,31.90788266,496.9607287,1253.08
-106.7111454,31.90395347,497.6059258,1253.014
-106.7066587,31.90377946,496.954393,1252.463
-106.7068378,31.90761716,496.4040689,1253.162
-106.7067623,31.911452,495.6884954,1253.259
-106.7067466,31.91526962,495.3701316,1253.848
-106.7066921,31.91927461,494.4803706,1252.37
-106.7022003,31.90389433,496.8463869,1252.314
-106.702179,31.90775732,495.9528768,1251.875
-106.7022522,31.91146554,495.3794187,1251.804
-106.7022935,31.91556358,494.7376101,1252.238
-106.7024152,31.91907991,497.6150857,1262.019
-106.7022727,31.92307349,503.2407381,1279.643
-106.7021268,31.93051776,492.7155982,1245.897
-106.7022391,31.93441231,492.7372539,1248.925
-106.7021503,31.93816402,492.8760297,1250.388
-106.7022659,31.94198362,492.676835,1249.885
-106.7023921,31.94572989,492.7481131,1250.268
-106.6975353,31.94539223,492.5380563,1249.984
-106.6979312,31.92308272,492.9702955,1243.256
-106.6978632,31.91908692,493.4245845,1243.934
-106.7021703,31.90011823,497.5581762,1252.452
-106.7022715,31.89635995,498.448233,1252.846
-106.7022341,31.89247112,499.4352286,1253.679
-106.7022465,31.8886776,500.3849942,1253.957
-106.7012478,31.88471941,500.7756114,1252.873
-106.7066719,31.89250409,499.4002483,1252.641
-106.706738,31.88859141,506.8020836,1274.289
-106.7110785,31.89253731,499.7833221,1251.901
-106.7113474,31.8962462,499.0603374,1252.418
-106.7113183,31.9002063,498.4946642,1253.015
-106.7066064,31.90007375,497.9288116,1253.162
-106.7067511,31.89629669,498.6911394,1253.131
-106.6976451,31.90019378,497.2516622,1251.984
-106.6977272,31.89631111,498.1315456,1252.407
-106.6932057,31.89248606,498.850513,1252.033
-106.6932571,31.88868035,499.8200946,1252.671
-106.6931704,31.88505101,500.5219482,1252.195
-106.6977909,31.88488809,500.4729518,1252.564
-106.6977346,31.888588,499.771497,1252.719
-106.6977366,31.89245821,498.9815341,1252.01
-106.6797287,31.88096384,502.3599694,1210.011
-106.6753221,31.88100393,497.4695339,1199.591
-106.6705409,31.88101724,497.0428618,1196.957
-106.670779,31.88473935,496.5224226,1189.388
-106.6753425,31.88856465,495.6922283,1192.883
-106.6708856,31.88861594,495.2619556,1184.092
-106.67512,31.8844809,496.8899334,1194.209
-106.6527767,31.88581327,495.9463151,1158.368
-106.6573718,31.88575237,495.9235144,1164.907
-106.6618181,31.88574733,495.8547521,1170.582
-106.6662571,31.88574469,495.9415836,1179.2
-106.6655313,31.88130394,496.9364186,1180.433
-106.6666806,31.89997013,493.0281152,1173.711
-106.6670675,31.89647009,493.6930006,1175.383
-106.6675697,31.89400647,493.7396074,1176.08
-106.670729,31.89415985,494.1079738,1182.155
-106.6709551,31.8963007,493.6143488,1179.874
-106.670829,31.90005522,492.3189482,1175.617
-106.6666631,31.9077711,491.2903658,1169.088
-106.6706691,31.903865,491.6408125,1173.125
-106.670916,31.91221366,490.6029093,1176.586
-106.6947268,31.91832395,493.5257921,1242.307
-106.6925749,31.91607279,493.753559,1240.982
-106.6895468,31.91427906,493.4001048,1232.001
-106.6887499,31.91155104,492.5336053,1217.228
-106.684115,31.91087163,491.9680974,1204.398
-106.6834737,31.94595291,488.5719984,1194.104
-106.6834423,31.94210983,489.1302221,1206.001
-106.6834317,31.93829398,489.8305167,1209.771
-106.6830348,31.93482868,490.7644444,1217.916
-106.6818448,31.93056311,491.5307036,1221.916
-106.6822705,31.9268215,491.0265623,1215.45
-106.6842942,31.92301194,491.5256056,1219.954
-106.6836865,31.91923998,491.0471805,1207.738
-106.6836653,31.9154285,491.3769015,1205.273
-106.6797069,31.92307325,490.3642051,1200.681
-106.675213,31.92308292,489.8004917,1187.898
-106.6667507,31.92309195,489.6802646,1173.986
-106.6666612,31.92688421,488.9733186,1169.073
-106.6666646,31.93039448,488.5324311,1166.561
-106.6667027,31.93444827,488.3983304,1166.931
-106.6671869,31.93745646,488.0525513,1165.352
-106.6707937,31.93754327,488.9455403,1181.7
-106.6753219,31.93753527,489.946111,1200.845
-106.6797143,31.93753947,489.3984285,1199.6
-106.6888747,31.94488105,489.1767982,1207.269
-106.6924692,31.94511785,490.0272118,1218.515
-106.6796154,31.94651051,488.4196767,1187.738
-106.6751615,31.94640933,488.4428427,1182.95
-106.6708172,31.94705366,488.2741457,1173.819
-106.6668349,31.94586172,488.2263948,1167.362
-106.6794807,31.88481708,497.0638569,1207.709
-106.6798016,31.88861329,495.8975698,1201.511
-106.6797701,31.89181924,496.4595353,1217.872
-106.6835431,31.89193794,496.3984972,1220.542
-106.684986,31.88869302,497.2402513,1224.07
-106.6793721,31.89575273,494.239978,1199.885
-106.6801513,31.90189326,491.7135096,1183.412
-106.6840272,31.90100483,492.1241287,1191.132
-106.6843389,31.90402293,491.7175489,1191.731
-106.6885456,31.90433034,491.7551568,1196.581
-106.6931962,31.9045646,492.1468051,1202.985
-106.6890757,31.90704963,491.8202435,1203.38
-106.6929625,31.90771817,491.9741048,1206.727
-106.6886402,31.90008904,492.6500963,1198.428
-106.7021399,31.92676926,492.8774035,1246.234
-106.6978026,31.92674542,492.328395,1242.382
-106.6977168,31.93047631,492.3474982,1245.831
-106.6977566,31.93436915,492.520925,1248.642
-106.6976648,31.93802899,492.5894695,1249.338
-106.6984824,31.94096259,492.7729054,1249.556
-106.6528176,31.88165507,496.7396166,1160.338
-106.6572969,31.88109086,497.011074,1169.016
-106.6618192,31.88012644,497.339337,1177.339
-106.6566427,31.88923385,487.7207852,1138.599
-106.6588492,31.89251421,494.1351827,1162.589
-106.6620574,31.89251843,494.307546,1167.665
-106.6655186,31.89252145,494.3824418,1173.841
-106.6614435,31.90091867,492.527758,1161.566
-106.6618323,31.92316285,489.2196759,1157.788
-106.661803,31.9264004,488.253168,1151.432
-106.6570416,31.94532784,488.8587342,1152.624
-106.652756,31.94479253,489.75115,1152.813
-106.6475039,31.94483456,490.7765395,1152.268
-106.6426517,31.9227153,492.4423048,1150.616
-106.6439468,31.9267695,491.9682875,1151.396
-106.6426636,31.92927758,492.2413695,1151.48
-106.6406937,31.93120603,492.5962857,1151.613
-106.6428474,31.93477787,492.0059878,1151.938
-106.6456043,31.93821268,491.2959983,1152.331
-106.639124,31.94287471,492.7655197,1152.401
-106.6391824,31.94593919,492.6817975,1152.393
-106.6349674,31.942037,493.3453497,1150.772
-106.6341273,31.93811911,493.8600187,1150.866
-106.6348286,31.93398834,493.8522176,1150.793
-106.643156,31.91914464,492.9866089,1151.183
-106.6483745,31.92671113,491.1133731,1151.233
-106.652795,31.92698508,489.8935671,1150.786
-106.6531919,31.93067536,489.5736984,1150.669
-106.6530583,31.93449478,489.369651,1150.005
-106.6545798,31.93860144,489.0900756,1151.055
-106.6552186,31.94206897,489.0955218,1152.159
-106.6505033,31.94155693,490.2002642,1152.169
-106.6467105,31.94157224,491.0273816,1152.395
-106.6438879,31.88584903,496.3039739,1147.55
-106.6439585,31.88976691,495.6237225,1148.012
-106.6425828,31.89263187,495.3424205,1147.915
-106.643819,31.89611301,494.674468,1147.879
-106.6477255,31.89257794,494.6735179,1148.094
-106.6498186,31.895977,493.8929041,1148.197
-106.6524713,31.89704681,493.3722754,1148.466
-106.6526668,31.90096449,492.7917282,1149.189
-106.6481748,31.90092608,493.4486809,1148.964
-106.6438666,31.90092562,494.0803871,1148.374
-106.6354587,31.90033467,495.6809132,1146.948
-106.6354773,31.8966863,496.1436799,1146.63
-106.6354762,31.89264865,496.9285162,1147.254
-106.6354952,31.88881468,497.0386704,1146.238
-106.6354921,31.88503241,497.2711838,1145.699
-106.6348687,31.88102212,497.7860622,1146.278
-106.6393174,31.88100958,497.5315464,1147.158
-106.6431768,31.88116445,497.0604692,1146.888
